1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
12282	-1.131557	4388.072670	0.294468	0.010854	2.8
12283	-1.120384	4388.185831	0.294461	0.011034	2.8
12284	-1.155684	4388.130889	0.294464	0.008087	2.9
12285	-1.164438	4388.084059	0.294467	0.006729	3.5
12286	-1.148158	4389.048601	0.294403	0.009689	2.8
12287	-1.139793	4388.994688	0.294407	0.008930	2.6
12288	-1.133345	4389.992286	0.294340	0.006988	2.8
12289	-1.121546	4390.991916	0.294273	0.013250	2.9
12290	-1.169268	4391.991913	0.294207	0.009052	2.7
12291	-1.115315	4392.991907	0.294140	0.007369	2.7
12292	-1.148720	4392.996601	0.294140	0.007096	2.8
12293	-1.134619	4393.453076	0.294109	0.006037	2.8
12294	-1.173627	4393.398998	0.294113	0.011844	2.7
12295	-1.145603	4393.359142	0.294115	0.010438	2.9
12296	-1.114252	4394.359142	0.294049	0.007216	2.7
12297	-1.168072	4394.316046	0.294052	0.005401	2.9
12298	-1.124179	4394.971946	0.294008	0.012192	2.9
12299	-1.187969	4394.917005	0.294012	0.009127	2.9
12300	-1.117716	4395.592484	0.293967	0.006097	3.2
12301	-1.111660	4395.985856	0.293941	0.006424	2.8
12302	-1.159034	4396.265935	0.293922	0.008652	2.8
12303	-1.101602	4397.139586	0.293864	0.004939	2.9
12304	-1.102990	4398.017226	0.293805	0.003942	2.9
12305	-1.133763	4397.971162	0.293809	0.008092	3.1
12306	-1.163691	4397.917482	0.293812	0.006223	3.1
12307	-1.137725	4397.863655	0.293816	0.008639	2.9
12308	-1.141599	4397.808750	0.293819	0.011503	2.8
12309	-1.123198	4398.808750	0.293753	0.007761	2.8
12310	-1.126764	4399.808739	0.293686	0.006048	3.0
12311	-1.142757	4399.838181	0.293684	0.004323	2.6
12312	-1.125346	4399.784949	0.293688	0.007447	2.7
12313	-1.140952	4399.741561	0.293691	0.011423	3.0
12314	-1.132744	4399.740396	0.293691	0.009536	2.7
12315	-1.142810	4399.685455	0.293695	0.007831	3.0
12316	-1.153307	4400.684991	0.293628	0.007757	3.0
12317	-1.145356	4401.027725	0.293605	0.004990	2.8
12318	-1.175184	4401.284063	0.293588	0.008727	2.8
12319	-1.146128	4401.253782	0.293590	0.014569	2.8
12320	-1.091454	4401.198841	0.293594	0.005631	3.0
12321	-1.150497	4401.143900	0.293598	0.007529	3.0
12322	-1.120866	4401.894896	0.293548	0.008205	2.8
12323	-1.148691	4402.894700	0.293482	0.009091	2.8
12324	-1.118734	4402.839758	0.293485	0.007208	2.9
12325	-1.127581	4402.904745	0.293481	0.007467	2.9
12326	-1.113842	4402.849818	0.293485	0.007425	3.4
12327	-1.133230	4402.802267	0.293488	0.013101	2.9
12328	-1.147118	4403.594613	0.293435	0.006843	2.6
12329	-1.090783	4404.594613	0.293369	0.004683	2.8
12330	-1.147876	4404.593793	0.293369	0.006086	2.9
12331	-1.099090	4404.785161	0.293356	0.004926	3.1
12332	-1.149543	4405.042633	0.293339	0.006439	3.1
12333	-1.139528	4405.102988	0.293335	0.008230	3.2
12334	-1.145043	4405.052247	0.293338	0.009041	3.1
12335	-1.157127	4404.997306	0.293342	0.007651	3.2
12336	-1.142895	4404.971173	0.293344	0.010126	3.1
12337	-1.122480	4405.966273	0.293278	0.006156	3.1
12338	-1.148821	4405.911332	0.293282	0.008747	3.0
12339	-1.200045	4405.977656	0.293277	0.006952	3.0
12340	-1.129757	4406.938265	0.293214	0.009213	3.1
12341	-1.152946	4406.954709	0.293212	0.005795	3.3
12342	-1.136491	4406.910010	0.293215	0.010572	3.1
12343	-1.147581	4406.855819	0.293219	0.008942	3.3
12344	-1.075778	4407.855814	0.293153	0.005031	3.0
12345	-1.143622	4407.801216	0.293156	0.007911	3.2
12346	-1.179276	4407.775473	0.293158	0.007887	3.2
12347	-1.153616	4407.720537	0.293162	0.008121	3.2
12348	-1.133038	4408.350454	0.293120	0.008612	3.1
12349	-1.107302	4408.295654	0.293124	0.012136	3.1
12350	-1.137009	4408.240713	0.293127	0.010267	3.1
12351	-1.124885	4409.237089	0.293061	0.007491	3.1
12352	-1.151952	4409.188602	0.293065	0.007480	3.1
12353	-1.088799	4409.143985	0.293068	0.013222	3.2
12354	-1.145554	4410.092027	0.293005	0.007916	3.4
12355	-1.131906	4411.024424	0.292943	0.007838	3.1
12356	-1.103893	4410.970165	0.292947	0.007234	2.8
12357	-1.147461	4411.208820	0.292931	0.012593	2.8
12358	-1.143330	4412.198652	0.292866	0.004381	3.0
12359	-1.143493	4412.143805	0.292869	0.010780	2.9
12360	-1.145077	4412.089410	0.292873	0.008369	3.0
12361	-1.144672	4413.089410	0.292807	0.012985	2.8
12362	-1.154784	4414.089410	0.292741	0.005985	2.9
12363	-1.136361	4415.089399	0.292675	0.005190	3.0
12364	-1.131349	4415.429511	0.292652	0.009283	3.4
12365	-1.104601	4415.374622	0.292656	0.010449	2.8
12366	-1.105751	4415.581124	0.292642	0.008043	2.8
12367	-1.109629	4416.456330	0.292585	0.009614	2.8
12368	-1.159968	4417.456330	0.292519	0.015713	3.0
12369	-1.123824	4417.401389	0.292522	0.005389	2.8
12370	-1.155256	4418.064692	0.292479	0.008744	3.0
12371	-1.121549	4418.691463	0.292437	0.006529	3.2
12372	-1.119143	4418.648891	0.292440	0.008044	2.7
12373	-1.078707	4418.603856	0.292443	0.012513	2.7
12374	-1.125634	4418.548940	0.292447	0.006931	2.8
12375	-1.141337	4418.493999	0.292450	0.009731	3.0
12376	-1.147816	4418.439099	0.292454	0.007110	3.0
12377	-1.103524	4418.384425	0.292458	0.006664	2.8
12378	-1.138262	4418.331274	0.292461	0.008139	2.9
12379	-1.133466	4418.276453	0.292465	0.010092	2.8
12380	-1.101023	4419.062473	0.292413	0.007299	2.9
12381	-1.171367	4420.062433	0.292347	0.006856	3.0
12382	-1.129964	4420.024597	0.292350	0.007406	2.8
12383	-1.170384	4421.003566	0.292285	0.004540	2.8
12384	-1.101271	4421.871201	0.292228	0.011611	2.7
12385	-1.113227	4422.867922	0.292162	0.006170	2.7
12386	-1.113396	4422.812984	0.292166	0.005383	2.8
12387	-1.105570	4422.759447	0.292170	0.006574	3.0
12388	-1.159281	4422.931662	0.292158	0.005076	2.8
12389	-1.151815	4422.878484	0.292162	0.007117	2.8
12390	-1.165039	4423.000740	0.292154	0.005671	2.7
12391	-1.160952	4422.977025	0.292155	0.007165	3.1
12392	-1.099281	4422.922919	0.292159	0.008539	3.4
12393	-1.123040	4422.869677	0.292162	0.005106	2.9
12394	-1.086383	4422.820832	0.292166	0.004725	2.7
12395	-1.114812	4422.897851	0.292160	0.005781	2.9
12396	-1.131890	4423.476533	0.292122	0.009588	3.0
12397	-1.068738	4424.437235	0.292059	0.008121	3.4
12398	-1.173333	4424.382303	0.292063	0.006792	2.7
12399	-1.097650	4424.327404	0.292067	0.007040	2.8
12400	-1.138529	4424.275813	0.292070	0.009432	2.8
12401	-1.140621	4424.318392	0.292067	0.005773	2.8
12402	-1.136516	4424.263453	0.292071	0.007392	3.1
12403	-1.125241	4424.209534	0.292074	0.010709	2.8
12404	-1.167108	4425.209533	0.292009	0.012252	2.7
12405	-1.076531	4425.154592	0.292012	0.005447	2.9
12406	-1.150740	4425.099698	0.292016	0.007333	3.0
12407	-1.160878	4425.046228	0.292019	0.008720	2.8
12408	-1.132445	4424.991287	0.292023	0.008180	2.6
12409	-1.143736	4424.963367	0.292025	0.008830	2.7
12410	-1.141703	4425.763252	0.291972	0.009276	2.9
12411	-1.123752	4425.708311	0.291976	0.009843	2.8
12412	-1.174289	4425.653370	0.291979	0.012885	3.1
12413	-1.110887	4426.653370	0.291914	0.010013	2.9
12414	-1.105493	4426.711859	0.291910	0.005988	3.0
12415	-1.117864	4427.599062	0.291852	0.011216	2.9
12416	-1.118335	4427.544129	0.291855	0.009014	2.9
12417	-1.145053	4428.544129	0.291790	0.007756	2.7
12418	-1.146429	4428.489188	0.291793	0.006409	2.8
12419	-1.119961	4428.434920	0.291797	0.007087	2.7
12420	-1.145964	4428.776967	0.291774	0.013203	2.8
12421	-1.105595	4428.734455	0.291777	0.006981	2.8
12422	-1.098779	4428.679514	0.291781	0.007843	3.0
12423	-1.167210	4429.671734	0.291716	0.014094	3.5
12424	-1.130406	4429.616793	0.291719	0.007780	2.6
12425	-1.134676	4430.616788	0.291654	0.005316	2.8
12426	-1.170190	4431.520709	0.291595	0.006473	2.7
12427	-1.117177	4431.483298	0.291597	0.006720	2.9
12428	-1.144853	4431.724197	0.291581	0.006405	2.7
12429	-1.123621	4432.517372	0.291529	0.007572	2.8
12430	-1.119640	4432.462432	0.291533	0.009349	2.7
12431	-1.159992	4432.461671	0.291533	0.006421	3.0
12432	-1.095832	4432.409741	0.291536	0.011132	2.7
12433	-1.151732	4432.354852	0.291540	0.008315	3.9
12434	-1.196185	4433.354544	0.291475	0.011713	2.9
12435	-1.143849	4433.652182	0.291455	0.011756	2.7
12436	-1.084523	4434.640849	0.291390	0.007120	2.6
12437	-1.078701	4434.585908	0.291394	0.007425	2.8
12438	-1.176990	4434.531261	0.291398	0.006541	3.0
12439	-1.179597	4434.476352	0.291401	0.008919	2.8
12440	-1.091697	4434.605389	0.291393	0.006941	3.0
12441	-1.104290	4434.550541	0.291396	0.010539	3.0
12442	-1.116403	4434.596378	0.291393	0.006357	3.1
12443	-1.104338	4434.541468	0.291397	0.009283	2.7
12444	-1.164988	4435.541419	0.291332	0.007919	2.8
12445	-1.116550	4435.486479	0.291335	0.007252	2.8
12446	-1.102674	4435.431573	0.291339	0.009398	3.1
12447	-1.111063	4435.376659	0.291342	0.006698	2.7
12448	-1.148658	4435.321975	0.291346	0.010646	2.7
12449	-1.144906	4435.267035	0.291350	0.006640	2.9
12450	-1.141220	4435.218801	0.291353	0.007554	3.0
12451	-1.104155	4436.165896	0.291291	0.006368	2.9
12452	-1.127220	4436.110956	0.291294	0.012648	2.7
12453	-1.121006	4436.071154	0.291297	0.011694	3.5
12454	-1.129259	4436.016213	0.291301	0.010168	3.1
12455	-1.093663	4435.961345	0.291304	0.006480	2.8
12456	-1.129052	4435.913165	0.291307	0.008762	2.6
12457	-1.143357	4436.393253	0.291276	0.005476	3.0
12458	-1.123451	4436.451359	0.291272	0.007014	3.4
12459	-1.162293	4436.411483	0.291275	0.011246	3.0
12460	-1.149714	4437.411482	0.291209	0.008781	2.7
12461	-1.136336	4437.362660	0.291213	0.007546	3.1
12462	-1.166519	4437.307738	0.291216	0.008264	3.3
12463	-1.080050	4437.750137	0.291187	0.009090	2.8
12464	-1.101011	4437.703946	0.291190	0.010530	2.9
12465	-1.119528	4438.703874	0.291125	0.005070	3.3
12466	-1.117599	4439.695875	0.291060	0.009164	2.6
12467	-1.123911	4440.674097	0.290996	0.006065	3.1
12468	-1.112455	4440.694672	0.290995	0.010302	2.8
12469	-1.156422	4440.639731	0.290999	0.008887	2.7
12470	-1.125163	4441.639730	0.290933	0.010690	3.1
12471	-1.094926	4441.584789	0.290937	0.006893	2.8
12472	-1.129311	4441.530102	0.290941	0.005420	2.7
12473	-1.172166	4441.567403	0.290938	0.007695	2.9
12474	-1.162682	4441.512544	0.290942	0.009978	2.7
12475	-1.160064	4441.459591	0.290945	0.009383	2.7
12476	-1.132852	4441.453577	0.290946	0.005627	2.9
12477	-1.157051	4441.398643	0.290949	0.007080	2.9
12478	-1.146256	4442.314925	0.290889	0.010271	2.7
12479	-1.105504	4443.063030	0.290841	0.004952	2.8
12480	-1.144236	4443.366010	0.290821	0.005312	2.8
12481	-1.113225	4443.407464	0.290818	0.005877	2.9
12482	-1.124644	4444.046419	0.290777	0.004451	2.9
12483	-1.154845	4443.994121	0.290780	0.010239	2.8
12484	-1.095334	4444.961427	0.290717	0.006843	3.1
12485	-1.164570	4445.946592	0.290653	0.007177	2.7
12486	-1.112333	4446.691106	0.290605	0.008093	2.9
12487	-1.135221	4447.660491	0.290542	0.009337	2.8
12488	-1.122292	4447.737189	0.290537	0.005736	3.1
12489	-1.114541	4448.734380	0.290472	0.003980	2.8
12490	-1.155985	4448.965953	0.290457	0.005521	2.9
12491	-1.144240	4448.919750	0.290460	0.013706	2.7
12492	-1.126918	4449.035811	0.290452	0.011754	2.7
12493	-1.137239	4450.035811	0.290387	0.005909	2.7
12494	-1.138307	4451.034854	0.290322	0.005432	2.8
12495	-1.092423	4450.980636	0.290326	0.009234	3.0
12496	-1.118986	4451.979004	0.290261	0.007634	2.7
12497	-1.152394	4452.962104	0.290197	0.008438	2.7
12498	-1.099209	4452.907163	0.290201	0.007116	2.8
12499	-1.174023	4453.906816	0.290136	0.006819	3.9
12500	-1.112167	4453.852237	0.290139	0.008741	3.0
12501	-1.138049	4453.809558	0.290142	0.004378	2.7
12502	-1.166470	4454.221570	0.290116	0.005113	2.9
12503	-1.139238	4454.196577	0.290117	0.006649	3.0
12504	-1.139483	4454.142353	0.290121	0.004013	3.4
12505	-1.113024	4455.059426	0.290061	0.009530	2.8
12506	-1.154700	4455.006323	0.290065	0.010015	2.8
12507	-1.104341	4455.324970	0.290044	0.005773	3.0
12508	-1.157405	4456.324858	0.289979	0.015524	3.0
12509	-1.127797	4457.324851	0.289915	0.007159	2.8
12510	-1.113453	4458.324851	0.289850	0.007844	2.8
12511	-1.145423	4458.991551	0.289807	0.010927	2.9
12512	-1.114029	4458.936616	0.289810	0.006550	2.8
12513	-1.129179	4458.881675	0.289814	0.011822	2.8
12514	-1.119669	4459.881648	0.289749	0.010940	2.9
12515	-1.153741	4459.853498	0.289751	0.011218	2.7
12516	-1.077623	4460.850869	0.289686	0.007691	2.7
12517	-1.110024	4461.850867	0.289622	0.012750	2.9
12518	-1.152993	4461.795926	0.289625	0.012867	2.8
12519	-1.144993	4462.795653	0.289561	0.010186	3.0
12520	-1.119002	4463.795653	0.289496	0.008208	3.0
12521	-1.132807	4464.795652	0.289432	0.007536	2.9
12522	-1.104514	4464.744085	0.289435	0.008863	2.9
12523	-1.120650	4464.708050	0.289437	0.005725	2.8
12524	-1.108290	4464.899775	0.289425	0.008644	2.8
12525	-1.153926	4464.856509	0.289428	0.008077	2.8
12526	-1.140717	4465.401522	0.289393	0.008668	2.7
12527	-1.153107	4465.346604	0.289396	0.007571	2.7
12528	-1.126083	4466.099465	0.289348	0.008708	2.7
12529	-1.147509	4466.044576	0.289351	0.007970	2.8
12530	-1.133842	4465.989639	0.289355	0.008490	3.3
12531	-1.197619	4465.934817	0.289358	0.009601	3.0
12532	-1.132457	4465.879876	0.289362	0.006393	2.8
12533	-1.115999	4466.306504	0.289334	0.006821	2.8
12534	-1.112319	4466.289661	0.289335	0.005059	2.7
12535	-1.124339	4466.234861	0.289339	0.010106	3.7
12536	-1.153088	4466.179934	0.289342	0.009630	2.9
12537	-1.119169	4466.124993	0.289346	0.007100	2.6
12538	-1.094211	4466.071278	0.289349	0.006073	2.8
12539	-1.153758	4466.017654	0.289353	0.011979	2.8
12540	-1.153443	4465.962864	0.289356	0.008857	2.8
12541	-1.147876	4466.962864	0.289292	0.010967	2.8
12542	-1.113309	4467.962864	0.289227	0.006913	2.9
12543	-1.130395	4468.545781	0.289190	0.011295	3.0
12544	-1.140603	4468.490839	0.289193	0.011772	2.7
12545	-1.091760	4469.490839	0.289129	0.005476	2.7
12546	-1.165126	4469.557071	0.289125	0.011512	2.8
12547	-1.149811	4469.518770	0.289127	0.009328	2.7
12548	-1.143778	4470.516509	0.289063	0.007649	2.8
12549	-1.100948	4470.470022	0.289066	0.007664	2.8
12550	-1.164681	4470.419825	0.289069	0.008023	2.7
12551	-1.140808	4470.365542	0.289073	0.008311	3.2
12552	-1.121642	4470.394180	0.289071	0.007501	2.8
12553	-1.134653	4470.828544	0.289043	0.009833	2.8
12554	-1.114447	4470.773629	0.289046	0.008451	2.8
12555	-1.103851	4471.773625	0.288982	0.005390	2.9
12556	-1.142927	4471.725846	0.288985	0.009439	2.9
12557	-1.148795	4471.706108	0.288986	0.007116	2.7
12558	-1.132279	4471.651184	0.288990	0.005100	3.0
12559	-1.118401	4472.589753	0.288930	0.010961	2.9
12560	-1.114312	4472.551504	0.288932	0.010350	3.0
12561	-1.101012	4472.496565	0.288936	0.006987	3.0
12562	-1.112773	4472.492075	0.288936	0.007840	3.0
12563	-1.145732	4472.437637	0.288939	0.008565	2.9
12564	-1.112197	4472.382696	0.288943	0.005866	2.8
12565	-1.130425	4472.953825	0.288906	0.010048	2.8
12566	-1.156028	4473.457275	0.288874	0.005393	2.8
12567	-1.145535	4473.406096	0.288877	0.008821	2.7
12568	-1.185819	4473.351161	0.288881	0.007794	2.9
12569	-1.160817	4473.296239	0.288884	0.006915	2.7
12570	-1.112572	4474.294426	0.288820	0.006706	2.9
12571	-1.154479	4475.287945	0.288756	0.007128	2.7
12572	-1.137511	4475.241157	0.288759	0.009288	2.9
12573	-1.121169	4476.209397	0.288697	0.008472	2.7
12574	-1.142587	4476.160496	0.288700	0.010398	2.7
12575	-1.116325	4477.160454	0.288636	0.005494	2.8
12576	-1.144810	4478.158892	0.288572	0.006838	2.7
12577	-1.090924	4478.231615	0.288567	0.007597	2.6
12578	-1.122067	4479.109966	0.288511	0.006602	3.0
12579	-1.136605	4480.069802	0.288450	0.005471	2.7
12580	-1.164891	4480.071696	0.288449	0.008031	2.9
12581	-1.138096	4480.018299	0.288453	0.004979	2.7
12582	-1.108896	4479.963392	0.288456	0.010112	3.0
12583	-1.146296	4480.958867	0.288393	0.007064	2.8
12584	-1.131210	4480.903932	0.288396	0.006609	2.7
12585	-1.098803	4480.852066	0.288399	0.008613	3.4
12586	-1.085429	4481.746521	0.288342	0.010486	3.3
12587	-1.129835	4481.691579	0.288346	0.008848	2.9
12588	-1.114436	4482.691508	0.288282	0.007227	2.7
12589	-1.109883	4482.747766	0.288278	0.007536	2.7
12590	-1.141720	4483.099535	0.288255	0.005747	3.1
12591	-1.118789	4483.051239	0.288259	0.009341	2.6
12592	-1.163556	4483.035549	0.288260	0.011609	2.9
12593	-1.106155	4482.980608	0.288263	0.005439	2.8
12594	-1.119607	4482.937815	0.288266	0.009464	2.8
12595	-1.127191	4482.882893	0.288269	0.005774	2.9
12596	-1.183425	4482.833186	0.288273	0.008420	2.9
12597	-1.142073	4483.784159	0.288212	0.007861	2.8
12598	-1.102193	4484.782410	0.288148	0.006834	2.7
12599	-1.087834	4484.742122	0.288150	0.006418	2.8
12600	-1.160305	4485.286536	0.288116	0.007068	2.8
12601	-1.149707	4485.709911	0.288089	0.006192	2.9
12602	-1.111679	4485.658597	0.288092	0.004949	3.1
12603	-1.132054	4485.604457	0.288095	0.003520	3.1
12604	-1.137641	4485.653012	0.288092	0.003970	2.7
12605	-1.134534	4485.890087	0.288077	0.009332	2.7
12606	-1.098849	4486.754938	0.288022	0.007338	3.0
12607	-1.114448	4486.700328	0.288025	0.011452	2.8
12608	-1.132214	4487.695761	0.287962	0.003824	3.0
12609	-1.165320	4487.982011	0.287943	0.006062	2.9
12610	-1.139987	4488.801888	0.287891	0.007428	2.8
12611	-1.167832	4488.754721	0.287894	0.008770	3.3
12612	-1.107725	4489.754608	0.287830	0.007548	2.7
12613	-1.141224	4489.700486	0.287834	0.009455	2.7
12614	-1.157161	4489.645895	0.287837	0.010533	2.8
12615	-1.137344	4490.645895	0.287773	0.009132	2.8
12616	-1.113439	4491.645890	0.287710	0.008642	3.0
12617	-1.129695	4492.580838	0.287650	0.010866	2.8
12618	-1.196340	4493.580837	0.287586	0.013204	2.9
12619	-1.166022	4494.580837	0.287523	0.007752	3.4
12620	-1.176564	4495.580837	0.287459	0.007234	2.8
12621	-1.085549	4495.526306	0.287462	0.007027	3.1
12622	-1.165747	4495.471388	0.287466	0.010900	3.0
12623	-1.111830	4496.471380	0.287402	0.008284	2.7
12624	-1.142284	4496.749600	0.287385	0.009556	2.7
12625	-1.129466	4496.694659	0.287388	0.008680	2.9
12626	-1.124249	4496.849471	0.287378	0.008741	2.9
12627	-1.188385	4496.794540	0.287382	0.009020	2.8
12628	-1.144665	4496.739618	0.287385	0.010719	3.2
12629	-1.146261	4497.739618	0.287322	0.008073	2.8
12630	-1.157177	4498.259901	0.287288	0.005471	3.3
12631	-1.139766	4498.206761	0.287292	0.009427	3.4
12632	-1.150464	4499.206698	0.287228	0.008577	2.8
12633	-1.119339	4500.067598	0.287174	0.006708	2.9
12634	-1.144279	4500.058727	0.287174	0.010003	2.7
12635	-1.140685	4501.058708	0.287111	0.013119	3.0
12636	-1.142426	4501.003772	0.287114	0.007543	3.0
12637	-1.107735	4502.003772	0.287051	0.007355	2.8
12638	-1.093089	4502.859159	0.286996	0.007636	2.8
12639	-1.112966	4503.856981	0.286933	0.008938	3.0
12640	-1.117996	4503.885433	0.286931	0.006853	2.7
12641	-1.124900	4504.840964	0.286871	0.004717	2.9
12642	-1.123950	4504.875718	0.286869	0.007629	2.8
12643	-1.136827	4504.854386	0.286870	0.007599	2.7
12644	-1.174830	4505.824072	0.286808	0.008733	2.6
12645	-1.091460	4506.824072	0.286745	0.007571	2.8
12646	-1.130531	4506.769263	0.286749	0.008930	2.9
12647	-1.148643	4507.769257	0.286685	0.006457	2.6
12648	-1.160760	4508.395220	0.286646	0.007056	2.7
12649	-1.148294	4508.340307	0.286649	0.006079	3.0
12650	-1.127450	4508.287510	0.286652	0.010560	2.7
12651	-1.104859	4508.250375	0.286655	0.009543	2.8
12652	-1.162296	4508.195481	0.286658	0.008026	2.8
12653	-1.118017	4508.140651	0.286662	0.007746	3.0
12654	-1.203429	4508.090249	0.286665	0.010668	2.8
12655	-1.131743	4508.105332	0.286664	0.006097	2.9
12656	-1.156132	4509.105244	0.286601	0.010778	2.7
12657	-1.107871	4509.054405	0.286604	0.008486	2.8
12658	-1.133218	4510.054401	0.286541	0.010325	2.8
12659	-1.132482	4511.029296	0.286479	0.008923	2.8
12660	-1.119768	4512.029283	0.286416	0.008040	2.7
12661	-1.175511	4512.899912	0.286361	0.010223	2.9
12662	-1.140775	4513.888690	0.286298	0.006989	3.1
12663	-1.143940	4513.833753	0.286302	0.017999	2.8
12664	-1.157838	4514.634546	0.286251	0.007468	2.7
12665	-1.196507	4514.579623	0.286255	0.008222	2.9
12666	-1.213887	4514.526346	0.286258	0.008679	2.7
12667	-1.166974	4515.526342	0.286195	0.009944	3.0
12668	-1.158785	4515.471406	0.286199	0.009238	2.7
12669	-1.124981	4516.469621	0.286136	0.011508	2.8
12670	-1.127829	4516.414680	0.286139	0.006888	2.9
12671	-1.133959	4516.359739	0.286142	0.007680	2.7
12672	-1.122973	4517.357350	0.286080	0.007964	2.9
12673	-1.088027	4518.302385	0.286020	0.009008	2.7
12674	-1.113780	4518.247619	0.286023	0.008389	2.9
12675	-1.114246	4518.986300	0.285977	0.006042	2.7
12676	-1.130961	4519.961546	0.285916	0.010715	2.7
12677	-1.105019	4520.961543	0.285853	0.006941	2.8
12678	-1.121702	4520.911702	0.285856	0.011015	2.7
12679	-1.120773	4520.861866	0.285859	0.007560	3.0
12680	-1.092587	4520.819007	0.285862	0.006187	2.9
12681	-1.122768	4520.768116	0.285865	0.006800	2.9
12682	-1.123264	4521.537961	0.285816	0.011570	2.7
12683	-1.173791	4521.487713	0.285819	0.010907	2.9
12684	-1.125231	4521.432772	0.285823	0.008235	2.9
12685	-1.110423	4521.403584	0.285825	0.016751	2.9
12686	-1.098696	4521.384763	0.285826	0.007024	3.4
12687	-1.105913	4522.384763	0.285763	0.010821	2.8
12688	-1.109238	4522.329825	0.285766	0.007716	2.8
12689	-1.116707	4523.329795	0.285704	0.008149	2.8
12690	-1.096139	4524.329026	0.285641	0.007142	2.8
12691	-1.148091	4525.204052	0.285586	0.010129	2.8
12692	-1.157166	4526.204036	0.285523	0.015509	2.8
12693	-1.141536	4526.149095	0.285526	0.007228	3.1
12694	-1.140134	4526.094341	0.285530	0.010542	2.8
12695	-1.154463	4526.174380	0.285525	0.008967	2.8
12696	-1.177210	4527.174326	0.285462	0.006516	2.9
12697	-1.130400	4527.119424	0.285466	0.006452	2.9
12698	-1.178557	4527.064556	0.285469	0.012554	3.0
12699	-1.146966	4527.009615	0.285472	0.011503	3.2
12700	-1.110993	4527.986069	0.285411	0.007988	3.2
